geometry,data,zone,name,id,type
"MULTIPOLYGON (((102.674736 16.371701, 102.715088 16.33946, 102.790862 16.32935, 102.785522 16.319862, 102.774934 16.32045, 102.779822 16.291081, 102.775132 16.296881, 102.763832 16.2875, 102.764892 16.27205, 102.747436 16.24117, 102.71386 16.246191, 102.696823 16.238271, 102.651482 16.271601, 102.601929 16.282361, 102.573166 16.312001, 102.547111 16.301982, 102.534995 16.307361, 102.528352 16.34113, 102.599198 16.348251, 102.646178 16.370201, 102.674736 16.371701)))",80,,พระยืน,4003,3
"MULTIPOLYGON (((102.57731 16.62587, 102.58487 16.572269, 102.577118 16.50844, 102.555038 16.439019, 102.552262 16.387101, 102.520051 16.350641, 102.49659 16.3594, 102.479111 16.38437, 102.467453 16.38334, 102.416678 16.422028, 102.403122 16.466041, 102.396814 16.45756, 102.401679 16.44528, 102.385238 16.444111, 102.37564 16.434691, 102.367508 16.436879, 102.367012 16.451721, 102.337638 16.443509, 102.321586 16.44453, 102.319688 16.454741, 102.302888 16.444049, 102.285979 16.45202, 102.29686 16.462731, 102.288147 16.485181, 102.293136 16.50972, 102.282836 16.5322, 102.283967 16.559472, 102.326051 16.56119, 102.382104 16.581632, 102.400886 16.57665, 102.426873 16.601061, 102.437104 16.601251, 102.451232 16.59661, 102.471337 16.542519, 102.51973 16.536769, 102.524972 16.553311, 102.533799 16.549302, 102.534507 16.556311, 102.55011 16.5543, 102.557388 16.561849, 102.544128 16.59868, 102.57731 16.62587)))",80,,หนองเรือ,4004,3
"MULTIPOLYGON (((102.018311 16.86298, 102.041549 16.857282, 102.043443 16.840539, 102.01667 16.78919, 102.019172 16.743959, 102.008622 16.715909, 102.016608 16.69384, 102.063057 16.660672, 102.102996 16.648121, 102.113426 16.6527, 102.126266 16.63051, 102.137742 16.621179, 102.161712 16.62285, 102.161552 16.604571, 102.177132 16.602711, 102.19101 16.58838, 102.202271 16.588141, 102.21441 16.601262, 102.276368 16.613291, 102.286453 16.60027, 102.310601 16.59349, 102.316369 16.580121, 102.289231 16.57267, 102.282638 16.55203, 102.295533 16.458121, 102.285979 16.45202, 102.257187 16.45903, 102.239113 16.482179, 102.229233 16.482031, 102.205642 16.50242, 102.195076 16.496741, 102.185121 16.50449, 102.174691 16.489391, 102.159881 16.501399, 102.125412 16.492549, 102.070396 16.49213, 102.075768 16.500791, 102.045991 16.506701, 102.034919 16.518142, 102.025542 16.55673, 101.991501 16.565151, 101.994079 16.581912, 101.980393 16.58676, 101.98555 16.595341, 101.978186 16.6117, 101.953551 16.621982, 101.960938 16.669921, 101.941353 16.691659, 101.937577 16.746751, 101.95256 16.755229, 101.958474 16.794412, 101.946053 16.850932, 101.99688 16.838609, 102.008102 16.853879, 102.00206 16.859139, 102.012756 16.86896, 102.018311 16.86298)))",80,,ชุมแพ,4005,3
"MULTIPOLYGON (((102.115921 16.885659, 102.144226 16.874631, 102.156998 16.87961, 102.172806 16.863319, 102.182411 16.870029, 102.18998 16.856019, 102.205093 16.86089, 102.23285 16.849581, 102.226546 16.80276, 102.238548 16.76948, 102.236634 16.745572, 102.208122 16.69158, 102.204436 16.65899, 102.16709 16.636561, 102.160134 16.621931, 102.137742 16.621179, 102.113426 16.6527, 102.102996 16.648121, 102.078949 16.654291, 102.027222 16.68255, 102.008697 16.71546, 102.012832 16.741301, 102.019172 16.743959, 102.01677 16.78963, 102.043342 16.840111, 102.046677 16.866291, 102.062302 16.869751, 102.058312 16.875191, 102.071282 16.889151, 102.072853 16.882961, 102.083519 16.887319, 102.101082 16.880171, 102.098352 16.88857, 102.10608 16.895389, 102.115921 16.885659)))",80,,สีชมพู,4006,3
"MULTIPOLYGON (((103.005113 16.845711, 103.000862 16.830999, 103.013618 16.821841, 103.017281 16.778401, 102.999091 16.763461, 102.990173 16.73938, 103.005188 16.73845, 103.010849 16.72444, 102.989997 16.720101, 102.985808 16.708411, 103.009003 16.580499, 102.999611 16.555041, 102.965499 16.540411, 102.904632 16.54458, 102.90657 16.529542, 102.891381 16.531821, 102.898178 16.53846, 102.888366 16.538941, 102.874498 16.55681, 102.88391 16.559732, 102.875671 16.567038, 102.883698 16.567991, 102.876426 16.58036, 102.886117 16.582751, 102.87365 16.592809, 102.861297 16.583931, 102.86596 16.603051, 102.862457 16.597381, 102.851189 16.60162, 102.848739 16.61547, 102.860916 16.620509, 102.85543 16.628039, 102.84269 16.633591, 102.819167 16.62285, 102.796998 16.62566, 102.766318 16.60515, 102.749314 16.608418, 102.724663 16.635891, 102.739899 16.707171, 102.754959 16.72274, 102.72464 16.7466, 102.734497 16.761481, 102.727464 16.77846, 102.736047 16.793359, 102.733779 16.81579, 102.753341 16.831231, 102.770241 16.814391, 102.786537 16.827792, 102.809921 16.808941, 102.824516 16.811891, 102.841689 16.79951, 102.865112 16.80483, 102.90914 16.79397, 102.912621 16.8162, 102.930077 16.83707, 102.977936 16.845421, 102.997803 16.862132, 103.005113 16.845711)))",80,,น้ำพอง,4007,3
"MULTIPOLYGON (((102.6977 16.95827, 102.74076 16.935502, 102.736541 16.92587, 102.74533 16.91462, 102.726616 16.892121, 102.736548 16.84463, 102.721757 16.8362, 102.733697 16.816592, 102.736047 16.793359, 102.727464 16.77846, 102.734062 16.758809, 102.72464 16.7466, 102.754754 16.72588, 102.739899 16.707171, 102.73462 16.659362, 102.724663 16.635891, 102.70057 16.63087, 102.688912 16.650819, 102.62477 16.661231, 102.585442 16.643392, 102.57731 16.62587, 102.567589 16.623759, 102.566338 16.649281, 102.611709 16.712151, 102.615478 16.79655, 102.626373 16.840959, 102.680901 16.958031, 102.6977 16.95827)))",80,,อุบลรัตน์,4008,3
"MULTIPOLYGON (((103.10392 16.910342, 103.126235 16.891849, 103.116501 16.852721, 103.104736 16.83937, 103.107758 16.824891, 103.125367 16.81755, 103.139809 16.829691, 103.150437 16.855461, 103.142182 16.86698, 103.177718 16.861279, 103.175086 16.845321, 103.187867 16.818872, 103.184677 16.78509, 103.148461 16.752599, 103.160522 16.73185, 103.148231 16.69967, 103.16111 16.672492, 103.15474 16.642061, 103.107918 16.62545, 103.045159 16.62352, 103.002403 16.607179, 102.985879 16.709311, 102.989997 16.720101, 103.010849 16.72444, 103.005188 16.73845, 102.990303 16.73896, 102.990692 16.74699, 103.017281 16.778401, 103.019517 16.796431, 103.011139 16.80694, 103.013618 16.821841, 103.002022 16.82675, 103.005217 16.846139, 102.997872 16.863641, 103.10392 16.910342)))",80,,กระนวน,4009,3
"MULTIPOLYGON (((102.681503 16.184239, 102.692948 16.16741, 102.687652 16.144291, 102.73867 16.140159, 102.746369 16.123872, 102.752616 16.142871, 102.765138 16.13901, 102.777969 16.151431, 102.81266 16.150141, 102.830483 16.15872, 102.856629 16.12621, 102.869796 16.123341, 102.851111 16.06856, 102.86194 16.058629, 102.860962 16.0392, 102.896202 16.02387, 102.885522 16.011659, 102.905243 15.98863, 102.894508 15.98866, 102.884797 15.973032, 102.866256 15.963671, 102.830727 15.918991, 102.821991 15.896581, 102.797057 15.89107, 102.783599 15.874382, 102.766318 15.881322, 102.771476 15.89604, 102.76091 15.911301, 102.770257 15.966479, 102.710662 15.99918, 102.719277 16.027731, 102.68248 16.029721, 102.683128 16.03827, 102.640321 16.04639, 102.654777 16.070071, 102.654632 16.098699, 102.641312 16.115619, 102.641228 16.13751, 102.647079 16.156101, 102.663917 16.16362, 102.660553 16.175622, 102.669029 16.172851, 102.675613 16.17794, 102.670791 16.18521, 102.681503 16.184239)))",80,,บ้านไผ่,4010,3
"MULTIPOLYGON (((102.903251 15.988462, 102.907983 15.969251, 102.896911 15.9562, 102.892373 15.93128, 102.908623 15.895692, 102.929612 15.87773, 102.933518 15.852641, 102.923362 15.832149, 102.926375 15.819031, 102.911759 15.8064, 102.903199 15.83426, 102.887703 15.847611, 102.867478 15.855791, 102.840889 15.849742, 102.815696 15.859191, 102.795058 15.856491, 102.780479 15.868192, 102.797057 15.89107, 102.821991 15.896581, 102.830727 15.918991, 102.866256 15.963671, 102.884797 15.973032, 102.894508 15.98866, 102.903251 15.988462)))",80,,เปือยน้อย,4011,3
"MULTIPOLYGON (((102.5942 15.93023, 102.611939 15.909209, 102.697349 15.901321, 102.693359 15.869821, 102.70189 15.849391, 102.696258 15.835591, 102.705712 15.81767, 102.689475 15.783301, 102.675018 15.775962, 102.681747 15.727081, 102.67144 15.71538, 102.652421 15.71365, 102.612267 15.727403, 102.599449 15.71146, 102.564004 15.705131, 102.536278 15.7095, 102.515137 15.725732, 102.45784 15.716451, 102.458428 15.772591, 102.480239 15.785381, 102.512398 15.788372, 102.501793 15.83655, 102.525407 15.862382, 102.501198 15.879312, 102.536461 15.871852, 102.571243 15.93294, 102.5942 15.93023)))",80,,เมืองพล,4012,3
"MULTIPOLYGON (((102.424202 15.988999, 102.479758 15.95922, 102.503128 15.978511, 102.529938 15.97457, 102.558135 15.955991, 102.569907 15.940201, 102.569923 15.924019, 102.537201 15.87239, 102.515541 15.88002, 102.455383 15.875011, 102.420724 15.856971, 102.363807 15.887241, 102.355103 15.89754, 102.363846 15.925681, 102.356888 15.92741, 102.366273 15.930521, 102.370505 15.945281, 102.376297 15.943601, 102.366592 15.962411, 102.385589 15.983251, 102.391891 15.975901, 102.393762 15.98409, 102.412248 15.9804, 102.41426 15.99273, 102.418846 15.98819, 102.422477 15.995541, 102.424202 15.988999)))",80,,แวงใหญ่,4013,3
"MULTIPOLYGON (((102.355103 15.89754, 102.402413 15.861571, 102.419801 15.857072, 102.455383 15.875011, 102.501198 15.879312, 102.5253 15.86282, 102.501793 15.83655, 102.512076 15.78751, 102.462402 15.77694, 102.45784 15.716451, 102.421378 15.69449, 102.405442 15.700411, 102.380249 15.730741, 102.362221 15.729691, 102.364646 15.766061, 102.329103 15.79876, 102.327781 15.820681, 102.321388 15.824551, 102.32598 15.83271, 102.317322 15.845852, 102.32206 15.864709, 102.339019 15.871911, 102.355103 15.89754)))",80,,แวงน้อย,4014,3
"MULTIPOLYGON (((102.706726 15.900512, 102.76819 15.89037, 102.767829 15.879182, 102.783599 15.874382, 102.78064 15.86777, 102.794609 15.8566, 102.815696 15.859191, 102.840889 15.849742, 102.870179 15.855, 102.902419 15.835381, 102.910827 15.806491, 102.926375 15.819031, 102.933067 15.813971, 102.9328 15.793951, 102.898201 15.78594, 102.879799 15.76698, 102.881912 15.691372, 102.868171 15.64823, 102.807648 15.63069, 102.7734 15.652442, 102.763909 15.651341, 102.748742 15.668813, 102.718338 15.66453, 102.710327 15.684951, 102.692 15.7013, 102.700561 15.719031, 102.681503 15.72678, 102.673959 15.763579, 102.67524 15.776361, 102.689475 15.783301, 102.70565 15.817221, 102.696326 15.83514, 102.701896 15.84984, 102.693359 15.879229, 102.696426 15.902171, 102.706726 15.900512)))",80,,หนองสองห้อง,4015,3
"MULTIPOLYGON (((102.60981 16.76649, 102.611451 16.71128, 102.566338 16.649281, 102.567589 16.623759, 102.544128 16.59868, 102.558577 16.567519, 102.550926 16.554749, 102.53582 16.556789, 102.527962 16.548299, 102.524972 16.553311, 102.51973 16.536769, 102.471749 16.542301, 102.451232 16.59661, 102.437104 16.601251, 102.426873 16.601061, 102.400886 16.57665, 102.382104 16.581632, 102.326051 16.56119, 102.283967 16.559472, 102.289589 16.57296, 102.317032 16.5818, 102.310601 16.59349, 102.286453 16.60027, 102.277298 16.6133, 102.283431 16.6317, 102.325921 16.63681, 102.344804 16.654111, 102.36563 16.71397, 102.36055 16.738491, 102.422889 16.74232, 102.433663 16.78649, 102.497727 16.80026, 102.543029 16.779012, 102.60981 16.76649)))",80,,ภูเวียง,4016,3
"MULTIPOLYGON (((102.470101 16.38257, 102.479111 16.38437, 102.49659 16.3594, 102.530861 16.339189, 102.539298 16.302602, 102.573592 16.311809, 102.601929 16.282361, 102.619567 16.283122, 102.676263 16.25781, 102.696082 16.22765, 102.68808 16.22151, 102.682938 16.23273, 102.67887 16.234809, 102.679328 16.228771, 102.668892 16.226989, 102.67511 16.21723, 102.665779 16.209579, 102.681489 16.20054, 102.674134 16.19465, 102.684983 16.185561, 102.670791 16.18521, 102.675613 16.17794, 102.669029 16.172851, 102.660553 16.175622, 102.663917 16.16362, 102.647079 16.156101, 102.644797 16.139169, 102.626161 16.140779, 102.62802 16.127379, 102.611198 16.13019, 102.602494 16.119471, 102.587983 16.127961, 102.578087 16.111642, 102.586875 16.106029, 102.574951 16.10573, 102.571808 16.096942, 102.584213 16.08697, 102.543777 16.08277, 102.539727 16.078861, 102.551323 16.0758, 102.547897 16.07209, 102.518531 16.08607, 102.507347 16.075092, 102.501052 16.0863, 102.494103 16.0742, 102.462448 16.083239, 102.446731 16.107401, 102.452347 16.127769, 102.403542 16.131751, 102.378692 16.156589, 102.347924 16.159732, 102.416327 16.248199, 102.414978 16.274249, 102.445908 16.340239, 102.449929 16.375529, 102.460983 16.390501, 102.470101 16.38257)))",80,,มัญจาคีรี,4017,3
"MULTIPOLYGON (((102.63723 16.139491, 102.641312 16.115619, 102.65454 16.099141, 102.654602 16.068719, 102.62777 16.024971, 102.603378 16.002469, 102.638069 15.949901, 102.655548 15.903972, 102.607659 15.911001, 102.592744 15.931991, 102.574921 15.930421, 102.5578 15.956321, 102.529938 15.97457, 102.502663 15.97852, 102.479758 15.95922, 102.444963 15.974021, 102.428254 15.99145, 102.440429 16.01355, 102.434836 16.013019, 102.435174 16.022701, 102.455567 16.026731, 102.448112 16.052259, 102.466042 16.058112, 102.482582 16.049351, 102.501052 16.0863, 102.502326 16.075992, 102.514253 16.075901, 102.518531 16.08607, 102.542359 16.07129, 102.551528 16.07542, 102.54 16.078492, 102.543777 16.08277, 102.58381 16.08669, 102.571808 16.096942, 102.574951 16.10573, 102.586875 16.106029, 102.578087 16.111642, 102.587983 16.127961, 102.602494 16.119471, 102.611198 16.13019, 102.62802 16.127379, 102.626161 16.140779, 102.63723 16.139491)))",80,,ชนบท,4018,3
"MULTIPOLYGON (((102.717666 17.063409, 102.724763 17.046302, 102.751969 17.038911, 102.789711 17.012821, 102.80368 16.98459, 102.827048 16.970721, 102.806076 16.953181, 102.821822 16.935951, 102.810921 16.912961, 102.82254 16.865231, 102.842628 16.866859, 102.860909 16.88171, 102.884902 16.87293, 102.914711 16.83579, 102.925796 16.834142, 102.911818 16.81411, 102.912559 16.794849, 102.88845 16.794551, 102.865112 16.80483, 102.841689 16.79951, 102.824516 16.811891, 102.809921 16.808941, 102.786537 16.827792, 102.770241 16.814391, 102.757751 16.83202, 102.733779 16.81579, 102.725663 16.823539, 102.721978 16.83707, 102.737029 16.84775, 102.726616 16.892121, 102.745163 16.913289, 102.736541 16.92587, 102.741303 16.934791, 102.710587 16.956859, 102.683228 16.958291, 102.67067 16.99119, 102.68158 17.01327, 102.679939 17.043132, 102.701019 17.06902, 102.702186 17.086861, 102.710372 17.084591, 102.717666 17.063409)))",80,,เขาสวนกวาง,4019,3
"MULTIPOLYGON (((101.955199 16.81055, 101.952699 16.755651, 101.93744 16.745871, 101.943047 16.683701, 101.960938 16.669921, 101.950073 16.6302, 101.94056 16.634282, 101.921226 16.625642, 101.914161 16.63219, 101.907752 16.62633, 101.891586 16.642781, 101.875183 16.64068, 101.856469 16.64779, 101.85463 16.655362, 101.831276 16.65649, 101.824431 16.648431, 101.807534 16.650769, 101.776542 16.62672, 101.780608 16.644969, 101.752534 16.65288, 101.752534 16.675101, 101.76831 16.6779, 101.777969 16.708821, 101.789529 16.720702, 101.780098 16.737511, 101.78952 16.74838, 101.788788 16.762511, 101.863762 16.78922, 101.879372 16.807831, 101.90705 16.812871, 101.944938 16.838561, 101.951844 16.837401, 101.955199 16.81055)))",80,,ภูผาม่าน,4020,3
"MULTIPOLYGON (((103.152992 16.62545, 103.155374 16.60902, 103.123008 16.59047, 103.121002 16.564661, 103.072837 16.503141, 103.044532 16.48984, 103.034684 16.499799, 103.022682 16.47459, 102.961488 16.51605, 102.960998 16.540411, 102.998063 16.55405, 103.007736 16.56488, 103.002403 16.607179, 103.045159 16.62352, 103.107918 16.62545, 103.147789 16.639141, 103.152992 16.62545)))",80,,ซำสูง,4021,3
"MULTIPOLYGON (((102.354896 16.15784, 102.378692 16.156589, 102.403542 16.131751, 102.452347 16.127769, 102.446731 16.107401, 102.461051 16.084381, 102.494103 16.0742, 102.482169 16.049141, 102.466042 16.058112, 102.448112 16.052259, 102.455567 16.026731, 102.438134 16.026131, 102.434121 16.01606, 102.440429 16.01355, 102.431946 16.007531, 102.43673 16.002679, 102.424653 15.98889, 102.422477 15.995541, 102.418846 15.98819, 102.41426 15.99273, 102.411826 15.98022, 102.394218 15.98419, 102.393349 15.97697, 102.391442 15.97602, 102.387389 15.995281, 102.357528 16.00359, 102.345779 16.03362, 102.32988 16.029172, 102.315193 16.040679, 102.304962 16.03695, 102.282937 16.07101, 102.286752 16.08563, 102.327361 16.12593, 102.347924 16.159732, 102.354896 16.15784)))",80,,โคกโพธิ์ไชย,4022,3
"MULTIPOLYGON (((102.265373 16.88944, 102.297172 16.88962, 102.293031 16.881969, 102.308647 16.88116, 102.304253 16.8733, 102.325752 16.86504, 102.318069 16.85255, 102.332047 16.852751, 102.32544 16.84412, 102.340897 16.83496, 102.336679 16.82867, 102.345428 16.814701, 102.352952 16.827769, 102.3629 16.814331, 102.378357 16.80808, 102.379111 16.814671, 102.433663 16.78649, 102.424637 16.74381, 102.36055 16.738491, 102.342338 16.756521, 102.286765 16.778971, 102.272202 16.825549, 102.230118 16.84185, 102.232331 16.850839, 102.215508 16.859609, 102.237258 16.8775, 102.252052 16.87598, 102.255867 16.89236, 102.265373 16.88944)))",80,,หนองนาคำ,4023,3
"MULTIPOLYGON (((102.778541 16.28828, 102.832336 16.256759, 102.837113 16.22399, 102.84842 16.21627, 102.84906 16.181671, 102.859132 16.155171, 102.847237 16.143181, 102.830964 16.15869, 102.81266 16.150141, 102.777969 16.151431, 102.765138 16.13901, 102.752616 16.142871, 102.747039 16.123781, 102.73867 16.140159, 102.688026 16.14404, 102.69278 16.16829, 102.674134 16.19465, 102.683533 16.1976, 102.665779 16.209579, 102.67511 16.21723, 102.669129 16.227381, 102.679328 16.228771, 102.67887 16.234809, 102.68808 16.22151, 102.695939 16.226378, 102.689423 16.24297, 102.698197 16.238109, 102.73243 16.246758, 102.747436 16.24117, 102.764892 16.27205, 102.763832 16.2875, 102.775132 16.296881, 102.778541 16.28828)))",80,,บ้านแฮด,4024,3
"MULTIPOLYGON (((102.666032 16.04005, 102.683128 16.03827, 102.68248 16.029721, 102.719277 16.027731, 102.710662 15.99918, 102.770257 15.966479, 102.760848 15.91266, 102.768798 15.890039, 102.672828 15.899972, 102.64727 15.91235, 102.638283 15.949482, 102.603408 16.00292, 102.640321 16.04639, 102.666032 16.04005)))",80,,โนนศิลา,4025,3
